id,weight,destinationHubId,priority
PKG-008459,92.36,WH-039,STANDARD
PKG-008460,337.33,WH-079,STANDARD
PKG-008461,209.36,WH-094,URGENT
PKG-008462,420.42,WH-004,STANDARD
PKG-008463,158.01,wh-061,URGENT
PKG-008464,359.11,WH-086,STANDARD
 PKG-008465 ,281.76,WH-032,STANDARD
PKG-008466,191.45,WH-044,LOW
PKG-008467,340.54,WH-061,STANDARD
PKG-008468,302.28,WH-088,STANDARD
PKG-008469,298.90,WH-076,STANDARD
PKG-008470,153.01,,LOW
PKG-008471,57.70,WH-005, URGENT 
PKG-008472,10.23,WH-051,NONE
PKG-008473, 332.3557530246141 ,WH-031,STANDARD
PKG-008474,null,WH-098,LOW
PKG-008475, 341.8526337491571 ,wh-001,URGENT
PKG-008476,492.89,WH-058,
PKG-008477,357.68,WH-055, LOW 
PKG-008478,437.96,WH-062,LOW
PKG-008479,274.23,WH-016,STANDARD
PKG-008480,273.34,WH-011,STANDARD
 PKG-008481 ,113.59,WH-085,standard
PKG-008482,,WH-051,STANDARD
PKG-008483,413.44,WH-028,LOW
PKG-008484,138.03,WH-015,URGENT
PKG-008485,437.76,WH-017
PKG-008486,269.4591959481144kg,WH-097,URGENT
PKG-008487,33.15,WH-003,LOW
PKG-008488,302.69,WH-011,URGENT
PKG-008489,45.93,WH-069,STANDARD
PKG-008490,305.34,WH-067,STANDARD
PKG-008491,36.79,WH-042,STANDARD
PKG-008492,80.16,WH-036,URGENT
PKG-008493,36.77,WH-052,LOW
PKG-008494,35.65,WH-053,STANDARD
PKG-008495,232.57395223654996kg,WH-092,URGENT
PKG-008496,371.96,WH-046,
pkg-008497,207.43292500824032kg,WH-069,STANDARD
PKG-008498,117.44, WH-018 , CRITICAL 
PKG-008499,29.07,WH-021,LOW
PKG-008500,129.51,WH-038,URGENT
,295.10,WH-020,URGENT
 PKG-008502 ,376.48,WH-071,LOW
PKG-008503,444.77,WH-018,NONE
PKG-008504,302.97,WH-014,LOW
PKG-008505,57.00,WH-002,URGENT
PKG-008506,81.84, WH-027 ,URGENT,
PKG-008507,86.58,WH-018,LOW
PKG-008508,312.96,WH-027,STANDARD
pkg-008509,253.77,WH-070,STANDARD

PKG-008510,453.54,WH-020,STANDARD
PKG-008511,242.70,WH-098,LOW
PKG-008512,385.13,WH-003,STANDARD
PKG-008513,423.15,WH-068,CRITICAL
PKG-008514,3.75,WH-021,LOW
pkg-008515,N/A,WH-005,URGENT
PKG-008516,391.38,WH-048,LOW
PKG-008517,427.34,WH-014,URGENT
 PKG-008518 ,317.41,WH-099, LOW 
PKG-008519,370.74,WH-018,LOW
PKG-008520,169.71,WH-090,STANDARD
,320.82,WH-075,LOW
PKG-008522,201.59, WH-056 ,STANDARD
PKG-008523,215.90,wh-001,LOW
PKG-008524,264.14,WH-042,LOW
PKG-008525,64.05,WH-054,LOW
PKG-008526,302.63,WH-057,LOW
 PKG-008527 ,115.45,WH-055,URGENT
PKG-008528,361.72,WH-060,URGENT
PKG-008529,276.79,WH-010,URGENT
PKG-008530,44.72,WH-018,STANDARD
PKG-008531,260.22,WH-018,VIP
PKG-008532,208.81, WH-049 ,URGENT
PKG-008533,95.45,WH-048, URGENT 
PKG-008534,31.89,WH-072,
PKG-008535,302.39,WH-013,STANDARD
PKG-008536,232.36,WH-012,STANDARD
PKG-008537,119.26,WH-091,STANDARD
PKG-008538,227.24,WH-060,URGENT
PKG-008539,356.69,WH-081,LOW
,136.11,WH-022,URGENT
PKG-008541,456.59,WH-050,LOW
pkg-008542,184.10,WH-094, URGENT 
PKG-008543,106.99,WH-046,STANDARD
PKG-008544,423.43,WH-073,STANDARD
PKG-008545,486.04,WH-073,STANDARD
 PKG-008546 ,N/A,WH-060,STANDARD
PKG-008547,,WH-079,LOW
PKG-008548,446.67,WH-068,STANDARD
PKG-008549,415.34, WH-037 ,EXPRESS
PKG-008550,111.21,WH-085,urgent
pkg-008551,246.37,WH-006,NONE
PKG-008552,498.69,WH-026,LOW,
PKG-008553,408.91,WH-099,URGENT
PKG-008554,231.71,WH-019,LOW
PKG-008555,59.31,WH-026,URGENT
PKG-008556,38.10,WH-100,URGENT
PKG-008557,374.23,WH-091,LOW
PKG-008558, 207.76264742911204 ,WH-039,LOW
 PKG-008559 ,384.42,WH-051,STANDARD
PKG-008560,151.54,WH-077,URGENT
PKG-008561,42.43,WH-038,URGENT
PKG-008562, 410.0706770629176 ,WH-018, LOW 
PKG-008563,291.11,WH-073,URGENT
pkg-008564,298.04,WH-010,URGENT
PKG-008565,436.30,WH-093,LOW
PKG-008566,N/A,WH-062, LOW 
PKG-008567,218.45,WH-092,URGENT,
PKG-008568,76.06,WH-047,URGENT
PKG-008569,102.65,WH-035,LOW
PKG-008570,112.57,WH-063,LOW
PKG-008571,437.93,,LOW
PKG-008572,137.23,WH-044,LOW
PKG-008573,477.67,WH-090, STANDARD ,
PKG-008574,371.29,WH-048,LOW
pkg-008575,285.21,WH-031,LOW
PKG-008576,483.09,WH-060,STANDARD
PKG-008577,308.11,WH-020,URGENT
PKG-008578,327.42,WH-004,LOW
PKG-008579,431.21,WH-062,LOW
PKG-008580,252.84,WH-006,low
PKG-008581,158.67,WH-046,standard
PKG-008582,58.60,WH-080, STANDARD 
PKG-008583,391.91,WH-013,NONE
PKG-008584,354.16,WH-067,URGENT
PKG-008585,169.36,WH-066,LOW
pkg-008586,4.67,wh-012,URGENT
PKG-008587,65.87,WH-089,LOW
PKG-008588,337.42,WH-073,STANDARD
PKG-008589,285.06,WH-011,standard
PKG-008590,278.5555527959152kg,WH-019,LOW
PKG-008591,462.19,WH-072, STANDARD 
PKG-008592,182.00,WH-006,standard
pkg-008593,392.00,WH-015,STANDARD

PKG-008594,null,WH-007,LOW
PKG-008595,137.53,wh-041,URGENT
pkg-008596,91.91,WH-007,URGENT
PKG-008597,,WH-015,URGENT
PKG-008598,31.13,WH-041,CRITICAL
 PKG-008599 ,434.35,WH-079,STANDARD
PKG-008600,489.34,WH-039,STANDARD
PKG-008601,123.14,WH-047,STANDARD
pkg-008602,394.78,WH-047,URGENT
PKG-008603,221.01,WH-087,URGENT
PKG-008604,348.25,WH-098,URGENT
pkg-008605,2.19,WH-074,LOW
PKG-008606,5.29,WH-075,LOW
PKG-008607,149.10,WH-046,LOW
PKG-008608,402.72,WH-046,STANDARD
PKG-008609,55.47,WH-029,URGENT
PKG-008610,277.74704400046954kg,WH-022,URGENT
PKG-008611,70.39,WH-032,URGENT
PKG-008612,483.37,wh-011,STANDARD
PKG-008613,282.43, WH-004 ,urgent
PKG-008614,267.10, WH-043 ,NONE
PKG-008615,114.99,WH-016,LOW
PKG-008616,135.26,WH-081,STANDARD
PKG-008617,129.32,WH-002
PKG-008618,319.43,WH-007, URGENT 
PKG-008619,127.62,WH-097,LOW
PKG-008620,451.65,WH-071,LOW
PKG-008621,307.22, WH-015 ,STANDARD
PKG-008622,422.25,WH-076, LOW 
PKG-008623,473.13,WH-067,LOW
PKG-008624,19.47,WH-007,STANDARD
PKG-008625,45.93,WH-070,STANDARD
PKG-008626,231.84,wh-055,LOW
PKG-008627,265.56,WH-025
PKG-008628,16.41,WH-043,LOW
 PKG-008629 ,457.83,WH-005,STANDARD
PKG-008630,381.28,WH-017,low
PKG-008631,44.08,WH-078,URGENT
PKG-008632,486.89,WH-044,LOW
PKG-008633,102.27,WH-077,URGENT
PKG-008634,427.92, WH-074 ,STANDARD
PKG-008635,369.56,WH-015,STANDARD
PKG-008636,39.87,WH-071,URGENT
 PKG-008637 , 213.73231516635613 ,WH-095,LOW
PKG-008638,274.24,wh-044,STANDARD
PKG-008639,422.34,wh-054,URGENT
PKG-008640,93.03,WH-074,STANDARD
PKG-008641,217.34, WH-081 ,STANDARD
PKG-008642,21.80,WH-064,LOW
PKG-008643,231.08,WH-066,LOW
PKG-008644,166.68,WH-026,LOW
PKG-008645,58.78,WH-023,LOW
PKG-008646,N/A,WH-050,STANDARD
PKG-008647,36.66,WH-097,LOW
PKG-008648,315.27,WH-070,STANDARD
,425.37,WH-056,STANDARD
PKG-008650,148.66,WH-003,LOW
PKG-008651,76.31, WH-069 ,URGENT
PKG-008652,224.80, WH-026 ,STANDARD
PKG-008653,17.087244256877568kg,WH-015,URGENT
PKG-008654,382.22,WH-023,STANDARD
PKG-008655,492.99,WH-065,STANDARD
PKG-008656,231.14,WH-079,low
PKG-008657,6.48,WH-092,STANDARD
PKG-008658,201.63, WH-064 ,LOW
pkg-008659,185.09,WH-030, URGENT 
PKG-008660,357.77,WH-055,URGENT
PKG-008661,1.49,WH-035,LOW
PKG-008662,11.12,WH-072,STANDARD
PKG-008663,65.25,WH-051,STANDARD
PKG-008664,229.11,WH-013,URGENT
 PKG-008665 ,437.06,WH-060,low
PKG-008666,215.13,WH-001,STANDARD
PKG-008667,350.20,WH-059,STANDARD
PKG-008668,71.39,WH-011,URGENT
PKG-008669,258.65,WH-013,STANDARD
PKG-008670,257.94,WH-011,low
PKG-008671,134.20, WH-065 ,URGENT
PKG-008672,,WH-018,URGENT
PKG-008673,366.84,WH-043,URGENT
PKG-008674,392.34,wh-008,STANDARD
PKG-008675,403.46,WH-097,URGENT

 PKG-008676 ,24.80,WH-020,
PKG-008677,451.23,WH-043, LOW 
PKG-008678,193.43,WH-055, URGENT 
 PKG-008679 ,386.25,WH-001,urgent
PKG-008680,201.25,WH-039,urgent
PKG-008681,490.72,WH-079, VIP 
PKG-008682,368.906570476463kg,WH-050,STANDARD
 PKG-008683 , 427.1210189685232 ,WH-037,LOW
PKG-008684,99.78,WH-016,LOW
PKG-008685,304.17,WH-050,STANDARD
PKG-008686,85.61,WH-066,URGENT
PKG-008687,,WH-059,URGENT
PKG-008688,448.26,WH-093,LOW
PKG-008689,190.21,WH-078,URGENT
PKG-008690,32.11,WH-064,URGENT
PKG-008691,392.02,WH-067, URGENT 
PKG-008692,134.00,WH-067,STANDARD
PKG-008693,323.61,WH-008,LOW
PKG-008694,null,WH-100,URGENT
PKG-008695,181.56,WH-030,low
PKG-008696,N/A,WH-081,URGENT
PKG-008697,44.46,WH-030,STANDARD
PKG-008698,334.17,WH-032,URGENT
PKG-008699,119.62463744898176kg,WH-006,LOW
PKG-008700,null,WH-023,VIP
PKG-008701,444.74,WH-012,low
 PKG-008702 ,87.15,,LOW
PKG-008703,403.21,WH-008,URGENT
 PKG-008704 ,195.31,WH-082,URGENT
pkg-008705,292.99,,STANDARD
,409.26,WH-053,URGENT
PKG-008707,125.96,WH-023,URGENT
PKG-008708,472.66,WH-062,STANDARD
PKG-008709,420.61,WH-079,URGENT
PKG-008710,213.87,WH-099,CRITICAL
PKG-008711,307.91,WH-010,URGENT
PKG-008712,,WH-012,STANDARD
PKG-008713,484.27,WH-080,STANDARD
PKG-008714,424.40,wh-015,STANDARD,
pkg-008715,298.14,wh-067,STANDARD
PKG-008716,205.52,WH-050, LOW 
 PKG-008717 ,457.76,WH-088,standard
PKG-008718,124.34,WH-073,LOW
PKG-008719,253.93,WH-020,STANDARD
PKG-008720,129.58,WH-073,STANDARD
PKG-008721,498.00,WH-029,STANDARD
PKG-008722,20.55,WH-089,LOW
 PKG-008723 ,75.26,WH-067,STANDARD
,236.20,WH-070,NONE
PKG-008725,111.89,WH-043,URGENT
PKG-008726,61.05,WH-079,EXPRESS
PKG-008727,121.58,wh-079,urgent
PKG-008728,173.06,WH-049,URGENT
PKG-008729,284.25,WH-045
PKG-008730,,WH-085,STANDARD
PKG-008731,339.75,WH-046,URGENT
 PKG-008732 ,440.76,WH-034, STANDARD 
PKG-008733,86.22,WH-100,standard
PKG-008734,130.89,WH-044,URGENT
PKG-008735,421.04,WH-045,URGENT
PKG-008736, 30.816809008094786 ,WH-053,low
PKG-008737,497.02, WH-065 ,LOW
PKG-008738,68.83,wh-025,URGENT
,25.36,WH-010,LOW
PKG-008740,196.98,WH-037,LOW
PKG-008741,132.28,WH-025,URGENT
pkg-008742,302.76,WH-039,NONE
PKG-008743,247.99,WH-064,LOW
PKG-008744,138.44,WH-051,STANDARD
PKG-008745,198.54,WH-072,URGENT
PKG-008746,3.18,WH-004,LOW
PKG-008747,398.44,WH-049,express
PKG-008748, 70.3275926176636 ,WH-100,STANDARD
PKG-008749,4.19,WH-013,STANDARD
pkg-008750,215.15,WH-055,URGENT
PKG-008751,31.06740206119756kg, WH-015 ,URGENT
PKG-008752,296.59, WH-034 ,STANDARD,
PKG-008753,322.67,WH-062,LOW
PKG-008754,249.04,wh-088,STANDARD
PKG-008755,311.32,WH-004,LOW

PKG-008756,397.54,WH-026,LOW
PKG-008757,16.73,WH-061,LOW
PKG-008758,385.77, WH-031 ,STANDARD
PKG-008759,262.13,WH-050,URGENT
PKG-008760,144.62,WH-047,STANDARD
PKG-008761,473.98,WH-035,STANDARD
PKG-008762,356.83,WH-073,LOW
PKG-008763,73.40,WH-053,STANDARD
PKG-008764,250.83,WH-071,LOW
PKG-008765,323.54,WH-044,STANDARD
PKG-008766,285.10,WH-090,URGENT
PKG-008767,251.79,WH-082,low
PKG-008768,2.93,WH-061,STANDARD
PKG-008769,25.24,WH-036,URGENT
,82.77,WH-041,URGENT
PKG-008771,481.02,WH-067,STANDARD
PKG-008772,157.30,WH-024,URGENT
PKG-008773, 371.10685381232213 ,WH-077,LOW
pkg-008774,125.18,WH-029,STANDARD
PKG-008775,251.21,WH-037,STANDARD
PKG-008776,372.09,WH-063,URGENT
PKG-008777,294.14,WH-012,STANDARD
PKG-008778,195.52,WH-059,STANDARD
 PKG-008779 ,265.45,WH-088,STANDARD
 PKG-008780 ,225.36,WH-080,URGENT
PKG-008781,133.96,WH-059,LOW
PKG-008782,450.32,WH-050,LOW
PKG-008783,425.80,WH-008,STANDARD
PKG-008784,221.54,WH-082,STANDARD
PKG-008785,463.19,WH-093,URGENT
 PKG-008786 ,233.94,WH-031,STANDARD
PKG-008787,218.84,WH-053,STANDARD
PKG-008788,280.29,WH-021,STANDARD
 PKG-008789 ,371.17,WH-022,STANDARD
PKG-008790,39.16,WH-022,URGENT
PKG-008791,157.14,WH-085,LOW
 PKG-008792 ,162.46,WH-014,URGENT
PKG-008793,121.78,WH-004,STANDARD
PKG-008794,198.86,WH-028,
pkg-008795,16.03,WH-088,LOW
PKG-008796,404.72,WH-053,
PKG-008797,0.88,WH-085,STANDARD
PKG-008798,N/A,wh-033,URGENT

PKG-008799,459.61,WH-040,low
PKG-008800,180.19,WH-056,STANDARD
pkg-008801,34.25,WH-055,URGENT
PKG-008802,166.14,WH-059,LOW
PKG-008803,425.54,WH-024,LOW
PKG-008804,108.54,WH-007,LOW
PKG-008805,142.13,WH-048,LOW
PKG-008806,352.56,WH-013,STANDARD
PKG-008807,114.52,WH-012,URGENT
PKG-008808,59.24,WH-016,LOW
PKG-008809,471.76,WH-020,URGENT
pkg-008810,278.96,WH-059,URGENT
PKG-008811,339.26,WH-087,LOW
PKG-008812,284.64,WH-073,low
,93.57,WH-015,URGENT
PKG-008814,275.59,WH-001,EXPRESS
PKG-008815,492.42,WH-081,LOW
PKG-008816,321.33,WH-040,urgent
PKG-008817,null,WH-045,URGENT
PKG-008818,194.83,WH-068,
 PKG-008819 ,87.39,WH-023,LOW
PKG-008820, 17.79805507178102 ,WH-097,URGENT
PKG-008821,180.23,WH-044,STANDARD
PKG-008822,219.63,WH-076,URGENT
PKG-008823,442.02,WH-074,URGENT
PKG-008824,363.87, WH-052 ,LOW
PKG-008825,22.68,WH-095,URGENT
PKG-008826,null,WH-024,urgent
PKG-008827,171.25,WH-014,STANDARD
pkg-008828,140.47,WH-063,URGENT
PKG-008829,235.55,WH-023,URGENT
PKG-008830,127.17,WH-022,URGENT
PKG-008831,367.25,WH-028,urgent
PKG-008832,133.39,WH-039,LOW

PKG-008833,60.72,WH-052,STANDARD
PKG-008834,225.12,wh-011,LOW
PKG-008835,219.26,WH-059,STANDARD
PKG-008836,326.48,WH-022,STANDARD
PKG-008837,311.45,WH-090,LOW
PKG-008838,53.91,WH-010,STANDARD
PKG-008839,177.68,WH-054,URGENT
PKG-008840,127.04,WH-052,URGENT
PKG-008841,18.89,wh-040,LOW
PKG-008842,144.39,WH-052,CRITICAL
PKG-008843,116.17,WH-096,URGENT
PKG-008844,241.94,WH-039,LOW
PKG-008845,330.32,WH-040,LOW
pkg-008846,282.53,WH-091,STANDARD
PKG-008847,361.04,WH-084,LOW
PKG-008848,150.4276932032962kg,WH-098,STANDARD
PKG-008849,195.58,WH-060,VIP

pkg-008850,289.58,WH-070,URGENT
PKG-008851,345.52, WH-009 ,URGENT
PKG-008852,215.38,WH-091,STANDARD

PKG-008853,102.52,WH-052,URGENT
PKG-008854,376.79, WH-044 
PKG-008855,308.75,WH-034,LOW
PKG-008856,227.60,WH-050,LOW
PKG-008857,169.86,WH-066,LOW
PKG-008858,240.93,WH-057,LOW
PKG-008859,199.16,WH-055,URGENT
PKG-008860,484.09,WH-010,STANDARD
PKG-008861, 16.008711123535704 ,WH-088,URGENT
pkg-008862,116.20,WH-068, URGENT 
PKG-008863,253.84,WH-026,LOW
PKG-008864,421.23,WH-007, STANDARD 
PKG-008865,409.19,WH-065,LOW
PKG-008866,472.99,wh-054,URGENT
 PKG-008867 ,162.49,WH-028,STANDARD
PKG-008868,411.31,WH-063,LOW
PKG-008869,84.75,WH-048,LOW
PKG-008870,34.84,WH-029,URGENT
PKG-008871,91.52,WH-069,STANDARD
PKG-008872,236.04,WH-047,URGENT
PKG-008873,394.67,WH-060, URGENT 
PKG-008874,55.10,WH-001,
PKG-008875,457.31,WH-058,LOW
PKG-008876,66.22,WH-065,LOW
PKG-008877,222.19,WH-008,STANDARD
PKG-008878,67.25,WH-070,STANDARD
PKG-008879,128.97,wh-016,URGENT
PKG-008880,N/A,WH-009,LOW
PKG-008881,449.03, WH-028 ,URGENT
PKG-008882,498.44,WH-062,LOW
PKG-008883,292.07,,URGENT
pkg-008884,null,WH-019,STANDARD,
PKG-008885,343.00, WH-095 ,URGENT
PKG-008886,151.05,WH-037,LOW
PKG-008887,230.02,WH-056, LOW 
PKG-008888,259.58,WH-057,EXPRESS
PKG-008889,438.43,WH-095,LOW
PKG-008890,8.03,WH-015,NONE
PKG-008891,425.44,WH-023,LOW
PKG-008892,242.69,WH-023,STANDARD
PKG-008893,449.70,WH-084,EXPRESS
 PKG-008894 ,336.65,WH-084,LOW
PKG-008895,395.44,WH-011,STANDARD
PKG-008896,57.75,WH-028,URGENT
PKG-008897,135.09,WH-065,URGENT
PKG-008898,292.22,WH-008,LOW
pkg-008899,54.35,WH-095,URGENT
PKG-008900,390.12,WH-074,URGENT
PKG-008901,374.90,WH-072,STANDARD
PKG-008902,334.63,WH-003,STANDARD
PKG-008903,N/A,WH-072,URGENT
PKG-008904,370.54,WH-083,LOW
PKG-008905,314.55,WH-020,LOW
PKG-008906,488.08,WH-086,URGENT
PKG-008907,209.81,WH-068,low
PKG-008908,288.82,WH-010,STANDARD
PKG-008909,183.84,WH-011,LOW
PKG-008910,410.00,WH-056,low
PKG-008911,499.75,WH-044,LOW
PKG-008912,425.00,WH-068,URGENT
PKG-008913,441.33,,STANDARD
PKG-008914,214.90,WH-017,STANDARD
PKG-008915,487.71,WH-089,STANDARD
PKG-008916,142.77,WH-098, LOW 
PKG-008917,110.61,WH-098,
PKG-008918,471.74,WH-066,STANDARD
PKG-008919,424.74,WH-086,URGENT
PKG-008920,16.46,WH-050,LOW
PKG-008921,242.33,WH-001,URGENT
PKG-008922,489.19,WH-013,LOW
 PKG-008923 ,497.53,WH-078,urgent
PKG-008924,314.58,WH-039,URGENT
PKG-008925,283.25,WH-016,standard
PKG-008926,122.77,WH-065,LOW
PKG-008927,99.72,WH-068,STANDARD
PKG-008928,373.86,WH-087,STANDARD
PKG-008929,392.93,,LOW
PKG-008930,217.89,WH-016,LOW
PKG-008931,292.77,WH-097,STANDARD
PKG-008932,285.56,WH-036,standard
PKG-008933,292.81,WH-059,URGENT
PKG-008934,91.60,wh-091,LOW
PKG-008935,224.08,WH-006,
PKG-008936,453.99,WH-082, URGENT 
PKG-008937,39.83,WH-090,LOW
PKG-008938,93.09,WH-067,STANDARD
 PKG-008939 ,353.94,WH-059,URGENT
pkg-008940,73.63,WH-066,URGENT
PKG-008941,454.01,WH-058,STANDARD
PKG-008942,296.69,WH-051,LOW
PKG-008943,280.73,WH-070,LOW
PKG-008944,107.26,WH-023,URGENT
PKG-008945,104.17,wh-024,URGENT
PKG-008946,100.81,WH-029,URGENT
PKG-008947,343.56,WH-063,URGENT
PKG-008948,253.77,WH-081,STANDARD
PKG-008949,146.84,WH-036,NONE
PKG-008950,394.03,WH-073,URGENT
 PKG-008951 ,346.46,WH-012,STANDARD
pkg-008952,146.25,WH-053,LOW
 PKG-008953 , 482.08584655474766 ,WH-084,URGENT
PKG-008954,430.56,WH-034,STANDARD
PKG-008955,225.51,WH-003,URGENT
PKG-008956,489.36,WH-072,LOW
 PKG-008957 ,271.37,WH-004,URGENT
PKG-008958,421.06,WH-082,STANDARD
PKG-008959,281.68,WH-071,STANDARD
PKG-008960,497.27,WH-066,LOW
PKG-008961,148.63,WH-036,standard
 PKG-008962 ,431.66,WH-029,URGENT
PKG-008963,46.30,wh-042,VIP
PKG-008964,358.69, WH-002 ,LOW
PKG-008965,253.84,WH-086,STANDARD
PKG-008966,66.08,WH-021,LOW
PKG-008967,125.50,WH-037,STANDARD
PKG-008968,122.36,WH-100,LOW
PKG-008969,92.55,WH-007,URGENT
PKG-008970,407.19,WH-011,URGENT
PKG-008971,122.56,WH-065, URGENT ,
PKG-008972,189.47,WH-056,URGENT
PKG-008973,126.15,WH-005,URGENT
PKG-008974,414.80,WH-039,LOW
PKG-008975,410.14,WH-079,STANDARD
pkg-008976,475.18,WH-025,STANDARD
PKG-008977,364.19,WH-003,STANDARD,
PKG-008978,297.62,WH-051,LOW
PKG-008979,233.52,WH-061,VIP
PKG-008980,210.51,WH-091,LOW
PKG-008981,56.64,WH-029,STANDARD
PKG-008982,404.93,,LOW
PKG-008983,200.01, WH-083 ,EXPRESS
PKG-008984,109.00,WH-010,STANDARD
PKG-008985,91.05014677293104kg,WH-026,LOW
PKG-008986,284.55,WH-092,URGENT
PKG-008987,118.14,WH-032,LOW
PKG-008988,291.55,WH-096,STANDARD
PKG-008989,115.68,WH-063,URGENT
PKG-008990,192.67,WH-014,LOW
pkg-008991,337.67,WH-090,LOW
PKG-008992,366.48,WH-011,URGENT
PKG-008993,401.57,WH-010,LOW
PKG-008994,349.89,WH-079,STANDARD
PKG-008995,361.66,wh-044,LOW
PKG-008996,320.42,WH-013,URGENT
PKG-008997,455.35,WH-013,STANDARD
PKG-008998,14.68,WH-085,vip
PKG-008999,173.86,WH-049,NONE
PKG-009000,275.03,WH-048,LOW
PKG-009001,11.39,WH-024,URGENT
,482.69,WH-073,LOW
pkg-009003,152.86,WH-004,URGENT
 PKG-009004 ,369.81,WH-094,LOW
PKG-009005,155.38,WH-052,LOW
PKG-009006,197.79,WH-069,LOW,
PKG-009007,null,WH-049,STANDARD
PKG-009008,31.04,WH-087,LOW
PKG-009009,138.32,WH-065,NONE
PKG-009010,null,WH-090,URGENT
PKG-009011,166.48,WH-027,LOW
PKG-009012,150.07,WH-061,STANDARD
,198.17,WH-013,LOW
PKG-009014,398.34,WH-014,STANDARD
PKG-009015,22.30,WH-031,STANDARD
PKG-009016,200.63, WH-076 ,LOW
pkg-009017,254.97,WH-060,STANDARD
PKG-009018,139.78, WH-045 ,STANDARD
PKG-009019,385.06,WH-011,STANDARD
PKG-009020,92.33,WH-063,
PKG-009021,59.81,WH-065,URGENT
PKG-009022,80.93,WH-041,STANDARD

PKG-009023,119.19,WH-045,STANDARD
PKG-009024,311.12,WH-007,LOW
PKG-009025,243.42,WH-012,LOW,
pkg-009026,414.51,WH-054,STANDARD
PKG-009027,53.35, WH-041 ,STANDARD
PKG-009028,36.16,WH-047,LOW,
PKG-009029,362.36,WH-023,STANDARD
PKG-009030,90.23,WH-013,urgent
PKG-009031,428.14,,
PKG-009032,4.09,WH-023,LOW
PKG-009033,485.03,WH-055,STANDARD
PKG-009034,47.79,WH-058,STANDARD
PKG-009035,286.93, WH-036 ,STANDARD
PKG-009036,null,WH-047,URGENT
PKG-009037,238.42,WH-099,STANDARD
PKG-009038,240.70,WH-031,STANDARD
PKG-009039,210.68,wh-099,STANDARD
PKG-009040,49.05,WH-021,
PKG-009041,290.97,WH-058,LOW
PKG-009042,321.01,WH-088,STANDARD
PKG-009043,363.16,WH-093,URGENT
PKG-009044,228.65,WH-093,URGENT
PKG-009045,16.75,WH-080,STANDARD
PKG-009046,408.53,WH-036,STANDARD
 PKG-009047 ,109.29,WH-017,LOW
PKG-009048,341.70,WH-096,STANDARD
PKG-009049, 431.677348954171 ,WH-024,URGENT
PKG-009050,326.69,WH-090,standard
PKG-009051,82.83,WH-014,STANDARD
PKG-009052,13.60,WH-044,STANDARD
PKG-009053,203.55,WH-035,LOW
PKG-009054,133.71,wh-094,URGENT
PKG-009055,478.23,WH-020,URGENT
PKG-009056,null,WH-020,LOW
PKG-009057,128.79,WH-026,URGENT
PKG-009058,5.77,wh-080,URGENT
PKG-009059,324.31,WH-097,STANDARD
PKG-009060,380.35,WH-041,URGENT
PKG-009061,,WH-088, LOW 
PKG-009062,45.64, WH-084 ,EXPRESS
PKG-009063,143.13,WH-022,STANDARD
PKG-009064,479.49,WH-003,
pkg-009065,229.79,WH-096,LOW
PKG-009066,461.50,WH-074,LOW
PKG-009067,null,WH-061,URGENT
PKG-009068,255.09,WH-087,STANDARD
PKG-009069,73.83,WH-037,STANDARD
PKG-009070,237.00,WH-029,STANDARD
 PKG-009071 ,89.95,WH-002,LOW
PKG-009072,61.34,WH-040,urgent
,285.77,wh-003,URGENT
PKG-009074,null,WH-040,LOW
PKG-009075,171.29,WH-003,STANDARD
PKG-009076,488.83,wh-050,URGENT
PKG-009077,250.81,WH-096,LOW
PKG-009078,257.52,WH-068,URGENT
PKG-009079,162.87, WH-065 ,URGENT
PKG-009080,117.82,WH-094,STANDARD
PKG-009081,220.15,WH-035,STANDARD
PKG-009082,266.79,wh-036,LOW
PKG-009083,147.30,WH-001,LOW
PKG-009084,345.31,,LOW
PKG-009085,492.47,WH-083,VIP
PKG-009086,184.89,WH-027,LOW
PKG-009087,483.74,WH-061,URGENT
PKG-009088,272.16,WH-091,LOW
PKG-009089,137.24,WH-060
,null,WH-025,LOW
PKG-009091,165.42,WH-094,URGENT
PKG-009092,318.26,WH-083,LOW
PKG-009093,275.91,WH-098,LOW,
PKG-009094,31.86,WH-003,STANDARD
PKG-009095,47.63,WH-087,LOW
PKG-009096,104.18,WH-020,URGENT
PKG-009097,179.95,WH-048,LOW
PKG-009098,485.49,wh-089,URGENT
PKG-009099,468.70,WH-014,URGENT
PKG-009100,386.97,WH-041,LOW
PKG-009101,498.65,WH-037,STANDARD
PKG-009102,97.35,WH-071,critical
PKG-009103,344.45,WH-023,URGENT
PKG-009104,215.00,wh-059,STANDARD
PKG-009105,171.50,WH-078,STANDARD
PKG-009106,419.15,WH-088,STANDARD
PKG-009107,60.78,WH-022,STANDARD
PKG-009108,498.02,,URGENT
PKG-009109,446.18,WH-033,standard
pkg-009110,387.76,WH-023, URGENT 
PKG-009111,37.29,WH-037,STANDARD

PKG-009112,100.88,WH-017, URGENT 
PKG-009113,112.19,WH-022,STANDARD
PKG-009114,108.99,WH-038,VIP
PKG-009115,371.41,WH-006,LOW
PKG-009116,477.06,wh-080,URGENT
PKG-009117,341.37,WH-051,URGENT
pkg-009118,440.12,WH-027,LOW
PKG-009119,413.03,WH-033,LOW
PKG-009120,187.11,WH-060,STANDARD
pkg-009121,42.60,WH-054,LOW
